시군명,업종구분명,시설명,대표자명,교습과정명,전화번호,소재지우편번호,소재지지번주소,소재지도로명주소,WGS84위도,WGS84경도
수원시,학원,메릭스지지이영어수학학원,김은희,보습,031-292-3883,16415,"경기도 수원시 권선구 구운동 462번지 3층 7호 일부, 3층 8호",경기도 수원시 권선구 수성로 47,37.284045,126.9784459
수원시,학원,아이러브예원학원,한예원,보습,031-295-9955,16410,경기도 수원시 권선구 구운동 139-77번지 5층일부,경기도 수원시 권선구 금호로 231,37.2756287,126.975145
수원시,학원,삼환도미넌트음악학원,문혜성이미원,음악,,16415,경기도 수원시 권선구 구운동 462번지 삼환상가3층,경기도 수원시 권선구 수성로 47,37.284045,126.9784459
수원시,학원,어반트리독서실,유태형,독서실(유아/초·중·고),031-298-3601,16410,경기도 수원시 권선구 구운동 139-77번지 6층일부,경기도 수원시 권선구 금호로 231,37.2756287,126.975145
수원시,학원,북킨쉽어학원,이미화,실용외국어(유아/초·중·고),031-295-7905,16413,경기도 수원시 권선구 구운동 911-4번지 외 1필지 3층 전체,경기도 수원시 권선구 일월천로16번길 28,37.2833774,126.974646
수원시,학원,이지로봇창의과학학원,이일영,기타(소),031-293-6355,16412,경기도 수원시 권선구 구운동 897-2번지 1층 일부 (구운동897-2 외 1필지),경기도 수원시 권선구 일월천로15번길 22-23,37.2848456,126.9728638
수원시,학원,플랜트배관용접학원,최창훈,기계,,16409,경기도 수원시 권선구 구운동 506-8번지 1층 일부,경기도 수원시 권선구 구운로4번길 2,37.2772331,126.9777265
수원시,학원,이앤앰학원,김민지,보습,031-296-7302,16415,경기도 수원시 권선구 구운동 462번지 삼환A상가 302호 3층,경기도 수원시 권선구 수성로 47,37.284045,126.9784459
수원시,학원,일월수학영재만들기학원,이순정,보습·논술,031-291-5527,16413,경기도 수원시 권선구 구운동 907-7번지 2층 전체,경기도 수원시 권선구 일월천로16번길 14,37.283233,126.9739019
수원시,학원,아인음악학원,김춘화,음악,031-292-0161,16413,경기도 수원시 권선구 구운동 912-2번지 3층,경기도 수원시 권선구 일월천로4번길 67,37.2828729,126.9750296
수원시,학원,이유수학학원,최원,보습,,16413,경기도 수원시 권선구 구운동 918-6번지 연안빌딩 2층,경기도 수원시 권선구 일월천로4번길 46,37.2822601,126.9746465
수원시,학원,구운지앤비영어전문,염혜경,실용외국어(유아/초·중·고),031-295-0588,16413,경기도 수원시 권선구 구운동 907-7번지 유천빌딩 4층 전체,경기도 수원시 권선구 일월천로16번길 14,37.283233,126.9739019
수원시,학원,일월브람스음악학원,정승원,음악,031-298-3114,16413,경기도 수원시 권선구 구운동 890번지 엘디코오롱상가 2층,경기도 수원시 권선구 일월천로16번길 39,37.284675,126.9750402
수원시,학원,은진요리학원,이민진,"식음료품(바리스타,소믈리에)",031-292-9340,16408,경기도 수원시 권선구 구운동 538-11번지 1층,경기도 수원시 권선구 구운로45번길 91-1,37.2755374,126.9704546
수원시,학원,서부세종학원,차도영,,031-278-7744,16410,경기도 수원시 권선구 구운동 507-19번지 지하1-7층,경기도 수원시 권선구 수인로 189,37.2763503,126.9788431
수원시,학원,아트앤하트서경미술학원,김지원,미술,031-292-5542,16413,경기도 수원시 권선구 구운동 911-3번지 2층전체,경기도 수원시 권선구 일월천로16번길 24,37.2833143,126.9744544
수원시,학원,서수원해법수학학원,이혜인,보습,031-295-9020,16409,경기도 수원시 권선구 구운동 506-2번지 1층전체,경기도 수원시 권선구 수인로 209-1,37.2777646,126.9771738
수원시,학원,이튼사관학원,(주)이튼사관학원,,031-548-1577,16413,경기도 수원시 권선구 구운동 907-2번지 3~4층,경기도 수원시 권선구 일월천로16번길 4,37.283314,126.9731689
수원시,학원,삼영음악학원,고영미,음악,031-255-0651,16415,경기도 수원시 권선구 구운동 462번지 삼환상가305호,경기도 수원시 권선구 수성로 47,37.284045,126.9784459
수원시,학원,열림엠수학보습학원,이무남,보습,031-297-5224,16410,경기도 수원시 권선구 구운동 517번지 1층,경기도 수원시 권선구 구운중로22번길 6,37.2768178,126.9740622
수원시,학원,해법영어일월메디학원,김은하,보습,,16413,경기도 수원시 권선구 구운동 890번지 코오롱하늘채아파트,경기도 수원시 권선구 일월천로16번길 39,37.284675,126.9750402
수원시,학원,될성싶은나무독서실,정병성,독서실(유아/초·중·고),031-278-7988,16413,경기도 수원시 권선구 구운동 911-3번지 6층전체,경기도 수원시 권선구 일월천로16번길 24,37.2833143,126.9744544
수원시,학원,신공부의신독서실,박경미,독서실(유아/초·중·고),031-293-2772,16413,경기도 수원시 권선구 구운동 913-1번지 4층,경기도 수원시 권선구 일월천로4번길 43-14,37.2828998,126.9744545
수원시,학원,잉글리쉬무무어학원,권숙,실용외국어(유아/초·중·고),031-293-4905,16413,경기도 수원시 권선구 구운동 911-3번지 5층,경기도 수원시 권선구 일월천로16번길 24,37.2833143,126.9744544
수원시,학원,눈높이러닝센터일월학원,주)대교,보습,031-254-0509,16413,경기도 수원시 권선구 구운동 911-6번지 3층전체,경기도 수원시 권선구 일월천로10번길 37,37.2832873,126.9748716
수원시,학원,드림스터디학원,윤정훈,보습,031-294-7509,16413,경기도 수원시 권선구 구운동 911-5번지 3층전체,경기도 수원시 권선구 일월천로16번길 30,37.2834045,126.9748152
수원시,학원,윤정년미술학원,윤정년,미술,031-296-2181,16413,경기도 수원시 권선구 구운동 912-4번지 2층 전체,경기도 수원시 권선구 일월천로4번길 55,37.2826206,126.9751425
수원시,학원,일월예림음악학원,,음악,031-295-2220,16413,경기도 수원시 권선구 구운동 912-3번지 2층,경기도 수원시 권선구 일월천로4번길 63,37.2827378,126.9750861
수원시,학원,일월독서실,하태범,독서실(유아/초·중·고),031-291-7679,16413,경기도 수원시 권선구 구운동 918-10번지 3층,경기도 수원시 권선구 일월천로4번길 54,37.2823774,126.9751426
수원시,학원,일월헤럴드외국어학원,전을임,실용외국어(유아/초·중·고),031-298-0505,16413,경기도 수원시 권선구 구운동 911-5번지 2층,경기도 수원시 권선구 일월천로16번길 30,37.2834045,126.9748152
수원시,학원,수정미술학원,김영숙,미술,031-295-2839,16407,경기도 수원시 권선구 구운동 482-3번지 1층,경기도 수원시 권선구 구운로64번길 41,37.2786561,126.975065
수원시,학원,일월해법학원,김명환,보습,031-294-1505,16413,경기도 수원시 권선구 구운동 912-3번지 3층,경기도 수원시 권선구 일월천로4번길 63,37.2827378,126.9750861
수원시,학원,일월서경음악학원,김향미,음악,031-292-5542,16413,경기도 수원시 권선구 구운동 911-3번지 3층전체,경기도 수원시 권선구 일월천로16번길 24,37.2833143,126.9744544
수원시,학원,에이플러스수학영어학원,최현주,보습,070-7550-5049,16413,경기도 수원시 권선구 구운동 912-1번지 4층 일부,경기도 수원시 권선구 일월천로4번길 71,37.2830981,126.9749506
수원시,교습소,해법영어교실교습소,윤민정,보습,031-893-0301,16426,경기도 수원시 권선구 구운동 466번지 선경아파트 상가동 205호,경기도 수원시 권선구 여기산로 19,37.2791252,126.9776695
수원시,교습소,풀잎피아노,김혜정,음악,031-295-3353,16408,경기도 수원시 권선구 구운동 520-4번지,경기도 수원시 권선구 구운중로 17,37.2766284,126.973397
수원시,교습소,박샘논술교습소,박미숙,보습,,16413,경기도 수원시 권선구 구운동 893번지 성원아파트 상가동 303호,경기도 수원시 권선구 일월천로4번길 74,37.2831525,126.9760669
수원시,교습소,운파피아노교습소,고은정,음악,031-293-5878,16407,경기도 수원시 권선구 구운동 485-3번지 1층,경기도 수원시 권선구 구운로64번길 25-1,37.2791244,126.9741515
수원시,교습소,소리숲음악교습소,윤금자,음악,031-893-4987,16407,경기도 수원시 권선구 구운동 494번지 1층,경기도 수원시 권선구 구운중로 41,37.2784578,126.9748959
수원시,학원,수원아이티씨외국어학원,진나용,실용외국어(유아/초·중·고),031-273-3563,16553,경기도 수원시 권선구 권선동 1297-4번지 5층 전체,경기도 수원시 권선구 동수원로242번길 18,37.2500202,127.0353885
수원시,학원,이엠아이학원,구재현이승제,보습,031-238-3080,16581,경기도 수원시 권선구 권선동 1062-3번지 4층전체,경기도 수원시 권선구 세권로 192,37.2551855,127.0250316
수원시,학원,에듀맥스학원,신성균,입시,031-238-2261,16556,경기도 수원시 권선구 권선동 1066-2번지 교연빌딩 6층 전체,경기도 수원시 권선구 권광로 68,37.2538782,127.0290553
수원시,학원,권선소리숲음악학원,황민정,음악,031-234-1056,16569,경기도 수원시 권선구 권선동 956-2번지 2층,경기도 수원시 권선구 권선로639번길 28,37.2618176,127.0219447
수원시,학원,해온국어논술전문학원,황경식,보습,,16561,경기도 수원시 권선구 권선동 1041-4번지 탑동서수상가 2층 일부,경기도 수원시 권선구 권광로 82,37.2550765,127.0295066
수원시,학원,버클리음악학원,임선희,음악,,16559,경기도 수원시 권선구 권선동 1274번지 신동아아파트 상가동 201호,경기도 수원시 권선구 권중로 136,37.2484623,127.0320065
수원시,학원,스터디플러스학원,남기훈,보습,031-898-8001,16561,"경기도 수원시 권선구 권선동 1041-6번지 2,3층 전체",경기도 수원시 권선구 권광로 78,37.2547161,127.029281
수원시,학원,어썸팩토리수원권선플레이스독서실,송민철,독서실(유아/초·중·고),031-222-2462,16556,"경기도 수원시 권선구 권선동 1066-1번지 J.S Building 2,3층전체",경기도 수원시 권선구 권광로 64,37.2535448,127.0289199
수원시,학원,권선점뉴욕학원,정지현,보습,031-222-0523,16582,"경기도 수원시 권선구 권선동 1330번지 권선자이 이편한세상 상가2 B209호, B210호",경기도 수원시 권선구 권광로 55,37.2527975,127.0264737
수원시,학원,대명학원,김명실,보습,031-221-2817,16581,경기도 수원시 권선구 권선동 1060-6번지 2층,경기도 수원시 권선구 세권로166번길 9-10,37.2553481,127.0227772
수원시,학원,늘푸른전원음악학원,김인숙,음악,031-239-4153,16581,경기도 수원시 권선구 권선동 1062-10번지 3층,경기도 수원시 권선구 세권로196번길 10-12,37.2550684,127.0247836
수원시,학원,프라미스영어전문학원,조성미,실용외국어(유아/초·중·고),031-305-3565,16554,경기도 수원시 권선구 권선동 1311-8번지 권선종합프라자 301호,경기도 수원시 권선구 동수원로 218-39,37.2486595,127.0358951
수원시,학원,크림실용음악학원,김태헌,음악,031-224-7174,16568,경기도 수원시 권선구 권선동 1043-9번지 4층,경기도 수원시 권선구 세권로 219,37.2547704,127.0281651
수원시,학원,꿈독서실,엄재호,독서실(유아/초·중·고),031-221-1318,16556,경기도 수원시 권선구 권선동 1250번지 위너스프라자 701호,경기도 수원시 권선구 권중로50번길 8-39,37.2536528,127.0294497
수원시,학원,메쓰메카학원,김명기,보습,031-239-3519,16553,경기도 수원시 권선구 권선동 1296-2번지 나눔프라자 403호,경기도 수원시 권선구 동수원로242번길 6,37.2509665,127.0346111
수원시,학원,솔로몬수학전문학원,이난형,보습,031-224-1332,16561,경기도 수원시 권선구 권선동 1039번지 2층,경기도 수원시 권선구 권광로 108,37.2573198,127.0303641
수원시,학원,와이비엠영어논술학원,전세영(전철),보습,031-224-1338,16561,경기도 수원시 권선구 권선동 1039번지,경기도 수원시 권선구 권광로 108,37.2573198,127.0303641
수원시,학원,박선영음악학원,박선영,음악,031-237-0032,16568,경기도 수원시 권선구 권선동 1046번지 2층,경기도 수원시 권선구 세권로195번길 36,37.2567711,127.0263397
수원시,학원,이제이씨외국어학원,김정선,실용외국어(유아/초·중·고),031-239-6464,16581,경기도 수원시 권선구 권선동 1061-1번지 2층 전체,경기도 수원시 권선구 세권로 170,37.2557355,127.0227773
수원시,학원,정철권선외국어학원,최종진,,031-548-0119,16553,경기도 수원시 권선구 권선동 1297-5번지 태양프라자 501호 502호 일부,경기도 수원시 권선구 동수원로242번길 20,37.2503265,127.0355351
수원시,학원,아이티씨원격학원,주식회사아이티씨교육,실용외국어(유아/초·중·고),,16553,경기도 수원시 권선구 권선동 1297-4번지 6층 전체,경기도 수원시 권선구 동수원로242번길 18,37.2500202,127.0353885
수원시,학원,건강한미술학원,조동광,미술,031-225-8310,16582,경기도 수원시 권선구 권선동 1064-8번지 2층 전체,경기도 수원시 권선구 세권로 222-6,37.2542388,127.0281424
